"k","fa/c"
2.3600000000000003,0.6152185769692411
2.3600000000000003,0.7518425600559707
2.3600000000000003,0.8390523972018993
2.3600000000000003,1.0045813657011249
2.37,0.1188480653730239
2.37,0.5132239956546949
2.37,0.6162155135162879
2.37,0.7520977628781071
2.37,0.8391302903368182
2.37,1.0020673876916542
2.38,0.12189771097733222
2.38,0.5117945819114409
2.38,0.6172104631446614
2.38,0.75236632582614
2.38,0.8392025055650978
2.38,0.9995411181582871
2.39,0.12493325721172266
2.39,0.5103558023011936
2.39,0.6182028957691913
2.39,0.7526486622850191
2.39,0.8392685025345524
2.39,0.9970051004578545
2.4000000000000004,0.12795417150491364
2.4000000000000004,0.5089081899958687
2.4000000000000004,0.6191922928629988
2.4000000000000004,0.7529451857231971
2.4000000000000004,0.8393277322885518
2.4000000000000004,0.9944617674970111
2.41,0.13095990545933914
2.41,0.5074522766027688
2.41,0.6201781450442977
2.41,0.7532563091011439
2.41,0.839379636740206
2.41,0.9919134500107378
2.42,0.13394989397659016
2.42,0.5059885952522264
2.42,0.6211599499855943
2.42,0.7535824442598503
2.42,0.8394236480510984
2.42,0.9893623850271359
2.4299999999999997,0.1369235543385422
2.4299999999999997,0.5045176834804135
2.4299999999999997,0.6221372106141883
2.4299999999999997,0.7539240012852954
2.4299999999999997,0.8394591879158201
2.4299999999999997,0.9868107243716334
2.44,0.1398802852424813
2.44,0.5030400859386343
2.44,0.6231094335768842
2.44,0.7542813878447624
2.44,0.8394856667548956
2.44,0.9842605430970389
2.45,0.1428194657883756
2.45,0.5015563569567487
2.45,0.6240761279455326
2.45,0.7546550084909479
2.45,0.839502482820183
2.45,0.9817138477536258
2.46,0.14574045441668476
2.46,0.5000670629849652
2.46,0.6250368041427903
2.46,0.7550452639298119
2.46,0.8395090212186429
2.46,0.9791725844361004
2.4699999999999998,0.14864258779509731
2.4699999999999998,0.49857278493538276
2.4699999999999998,0.6259909730703033
2.4699999999999998,0.7554525502482933
2.4699999999999998,0.8395046528625738
2.4699999999999998,0.9766386465618151
2.48,0.15152517965304968
2.48,0.4970741204419952
2.48,0.6269381454234169
2.48,0.7558772580981179
2.48,0.8394887333569359
2.48,0.9741138823477336
2.49,0.15438751956276392
2.49,0.49557168605550983
2.49,0.62787783117847
2.49,0.7563197718322231
2.49,0.8394606018374101
2.49,0.9716001019630092
2.5,0.15722887166611355
2.5,0.4940661193871726
2.5,0.628809539240052
2.5,0.756780468590516
2.5,0.8394195797763049
2.5,0.9690990843399147
2.51,0.16004847334704342
2.51,0.49255808121379857
2.51,0.6297327772368465
2.51,0.7572597173320917
2.51,0.8393649697775292
2.51,0.9666125836289404
2.52,0.1628455338494405
2.52,0.49104825755430204
2.52,0.6306470514554862
2.52,0.757757877811335
2.52,0.839296054386498
2.52,0.964142335284386
2.5300000000000002,0.16561923284139227
2.5300000000000002,0.48953736172622314
