"Frequency(GHz)","y(m)","Re(Ez)","Im(Ez)"
2.68,-0.13599999999999998,0.001915972701000959,0.0007820681061257322
2.68,-0.128,0.0019849632562764473,0.0012100786933635366
2.68,-0.12,0.0018636589678799555,0.0018167163147670077
2.68,-0.11199999999999999,0.0015173969914786523,0.002597837395056037
2.68,-0.10399999999999998,0.0008450524663264207,0.003355702452550827
2.68,-0.09599999999999997,4.888517540475973e-6,0.0039863070025396
2.68,-0.088,-0.000770290295338603,0.00448621024033729
2.68,-0.07999999999999999,-0.0015837295762570272,0.004807157244327331
2.68,-0.07199999999999998,-0.002370089887542861,0.004891168515545857
2.68,-0.064,-0.0029758845918800387,0.0047190532393596675
2.68,-0.055999999999999994,-0.0035256577371770357,0.0046321616911744025
2.68,-0.04799999999999999,-0.004021637917718508,0.004684346190843365
2.68,-0.03999999999999998,-0.004461742814628928,0.004874921431829146
2.68,-0.03199999999999997,-0.004974062477159427,0.005236055323782841
2.68,-0.023999999999999994,-0.005462384803897351,0.00566021543638149
2.68,-0.015999999999999986,-0.005930690008229549,0.006055645976498807
2.68,-0.00799999999999998,-0.006127120361209278,0.006737278929371612
2.68,0.,-0.0059019010114875654,0.00782407749477228
2.68,0.008000000000000007,-0.004261806189461238,0.007347266563087928
2.68,0.016000000000000014,-0.003536763905912253,0.006613958808303564
2.68,0.02400000000000002,-0.003233991785909076,0.005739855389909455
2.68,0.03200000000000003,-0.0029413993839287945,0.00503245902364076
2.68,0.040000000000000036,-0.0025379835436088135,0.004487529709369159
2.68,0.04800000000000004,-0.002292497845063223,0.004097057768604255
2.68,0.055999999999999994,-0.0019121815931183556,0.003939753148782211
2.68,0.064,-0.0016085122781274866,0.004223808367991275
2.68,0.07200000000000001,-0.0009479466863624155,0.004595273941857494
2.68,0.08000000000000002,-0.00002760269331673123,0.004952283075604792
2.68,0.08800000000000002,0.001149254346574398,0.0049658784402943105
2.68,0.09600000000000003,0.0022845044576485576,0.004530899739067713
2.68,0.10400000000000004,0.0031035917658759995,0.0036647482478864356
2.68,0.11199999999999999,0.003519393396808377,0.0025759136569577777
2.68,0.12,0.003593310720076256,0.0014524044259726888
2.68,0.128,0.0033274691056271507,0.0005631668449019784
2.68,0.136,0.002911548480197175,-0.00006206876478167171
2.68,0.14400000000000002,0.002470491908626662,-0.00031019661750281873
2.68,0.15200000000000002,0.0021174023071271857,-0.00028577443862681334
2.68,0.16000000000000003,0.0020280799596873347,-0.0000767052671895312
2.68,0.16800000000000004,0.0019898149331416828,0.00014676300707726188
2.68,0.17600000000000005,0.0021226213444193484,0.00035419416866373993
2.68,0.184,0.002203957647403753,0.00029730599531545754
2.68,0.192,0.002328840960502838,-0.000021477995349167953
2.68,0.2,0.0023098595808555412,-0.0005951510789117862
2.68,0.20800000000000002,0.0020386395445458477,-0.0012512445034500246
2.68,0.21600000000000003,0.001544798210537165,-0.0017526958962755554
2.68,0.22400000000000003,0.0010741917388283101,-0.0020623912686813365
2.68,0.23200000000000004,0.0006791896495569406,-0.002056569398861784
2.68,0.24,0.00037532111484498435,-0.0016069620732461355
2.7199999999999998,-0.24,-0.0006016315722064897,0.00008299376823200271
2.7199999999999998,-0.23199999999999998,-0.0001142203711172094,0.00026896820904680717
2.7199999999999998,-0.22399999999999998,0.0003428480123458296,0.00040908390393110545
2.7199999999999998,-0.216,0.0005008137684879456,0.0006805224924819916
2.7199999999999998,-0.208,0.0004649611631473766,0.000938473330662432
2.7199999999999998,-0.19999999999999998,0.0002824449109781934,0.0011357261001942857
2.7199999999999998,-0.192,0.00001924259277273404,0.0012636735001666304
2.7199999999999998,-0.184,-0.00009655442293306312,0.001292699088501289
2.7199999999999998,-0.176,-0.00014091045945645992,0.001209358463821116
2.7199999999999998,-0.16799999999999998,0.000015749017898878036,0.0011092982090201086
2.7199999999999998,-0.15999999999999998,0.0002813169657679408,0.0010884743186548407
2.7199999999999998,-0.152,0.0005696939172386548,0.0011813270296836846
2.7199999999999998,-0.144,0.0007908356117622034,0.0015139624037830996
2.7199999999999998,-0.13599999999999998,0.000775690644553622,0.0018567646114550941
2.7199999999999998,-0.128,0.0005396390832245744,0.0022197049960426137
2.7199999999999998,-0.12,0.00007358655605813263,0.0024540869900774713
2.7199999999999998,-0.11199999999999999,-0.0006039010548526459,0.0027077747332353666
2.7199999999999998,-0.10399999999999998,-0.0013874893464727216,0.0027017282738692836
2.7199999999999998,-0.09599999999999997,-0.0023261665115701714,0.002590622226193827
2.7199999999999998,-0.088,-0.003147396130364982,0.00239471439302551
2.7199999999999998,-0.07999999999999999,-0.0039718511108500715,0.0019943980156526065
2.7199999999999998,-0.07199999999999998,-0.004661757818253942,0.001631028315648825
2.7199999999999998,-0.064,-0.0052089211089740494,0.0011411706849041286
2.7199999999999998,-0.055999999999999994,-0.005638735067532066,0.0008478439317375256
2.7199999999999998,-0.04799999999999999,-0.006007845246440601,0.0005239607975040487
2.7199999999999998,-0.03999999999999998,-0.0063344253695802166,0.0003462205823149939
2.7199999999999998,-0.03199999999999997,-0.00675101128770023,0.00008528772387681107
2.7199999999999998,-0.023999999999999994,-0.00703402808350591,-0.000156551631579412
2.7199999999999998,-0.015999999999999986,-0.00739034366072301,-0.0004327003309580706
2.7199999999999998,-0.00799999999999998,-0.00774904310618287,-0.00034003409905441383
2.7199999999999998,0.,-0.008424289278243437,0.00042454417540776075
2.7199999999999998,0.008000000000000007,-0.007396752183884767,0.0013938193409104146
2.7199999999999998,0.016000000000000014,-0.006591514482916667,0.0016728613367221524
2.7199999999999998,0.02400000000000002,-0.005850699016852008,0.001444498846869372
2.7199999999999998,0.03200000000000003,-0.005337399577119904,0.0012331907047412702
2.7199999999999998,0.040000000000000036,-0.004827516964195881,0.0012622929900783684
2.7199999999999998,0.04800000000000004,-0.0045446726495560145,0.0011713567980668868
2.7199999999999998,0.055999999999999994,-0.004236232174777885,0.001276855603338384
2.7199999999999998,0.064,-0.004132495636358179,0.0015272511508853464
2.7199999999999998,0.07200000000000001,-0.0038409762639196035,0.002037262892315619
2.7199999999999998,0.08000000000000002,-0.00346158900011527,0.002670245626657025
2.7199999999999998,0.08800000000000002,-0.0027435905756775874,0.0032374536799702827
2.7199999999999998,0.09600000000000003,-0.0017861441563958602,0.003556394230885114
2.7199999999999998,0.10400000000000004,-0.0007135319564003312,0.003612190818228671
2.7199999999999998,0.11199999999999999,0.0002133691402239071,0.003350001897626345
2.7199999999999998,0.12,0.0010619164013248147,0.00282211044091073
2.7199999999999998,0.128,0.001589778834064428,0.002193439285496808
2.7199999999999998,0.136,0.0018310659812768462,0.0015291138965461862
2.7199999999999998,0.14400000000000002,0.0018390609253309403,0.0010421563727775725
2.7199999999999998,0.15200000000000002,0.001701796477324415,0.0006365501176389893
2.7199999999999998,0.16000000000000003,0.0015287553168905623,0.0005416958124065906
2.7199999999999998,0.16800000000000004,0.0014539570427542531,0.0005142184379476358
2.7199999999999998,0.17600000000000005,0.0014451451356691349,0.0005521108740568669
2.7199999999999998,0.184,0.0015292063893384423,0.0004361195377490953
2.7199999999999998,0.192,0.0016786131565515953,0.00018828651107259252
2.7199999999999998,0.2,0.0017928390318245441,-0.0001542222343452166
2.7199999999999998,0.20800000000000002,0.0019410121936931962,-0.0006141641503167743
2.7199999999999998,0.21600000000000003,0.0019411092443967176,-0.0010593014192936795
2.7199999999999998,0.22400000000000003,0.0019214037705621578,-0.0014617998830447083
2.7199999999999998,0.23200000000000004,0.0016563134275321273,-0.0016717619204530219
2.7199999999999998,0.24,0.0012850532793241317,-0.0015628377688353629
2.76,-0.24,-0.00006554874486150306,-0.000273555276768849
2.76,-0.23199999999999998,0.00010303466686011142,0.00015387804511698822
2.76,-0.22399999999999998,0.00019420503980986772,0.0006260236892781676
2.76,-0.216,0.0001739727514435195,0.0009240871521648656
2.76,-0.208,0.00007002621749176843,0.001122628106259502
2.76,-0.19999999999999998,-0.00009634738151630069,0.0012358400180342733
2.76,-0.192,-0.00014963544819251689,0.0012561489296831904
2.76,-0.184,-0.00012945662048854958,0.0012669834252316341
2.76,-0.176,-3.2101999432611742e-6,0.0013411161579133719
2.76,-0.16799999999999998,0.00006391827485594431,0.0014030147665079794
2.76,-0.15999999999999998,0.00011906128800437107,0.0014844128408561886
2.76,-0.152,8.788552200329297e-6,0.0016377064188218295
2.76,-0.144,-0.00023033653770971932,0.001823741925902867
2.76,-0.13599999999999998,-0.0006855281647313125,0.0018943238471444417
2.76,-0.128,-0.0012612365622491609,0.0018302245977327262
2.76,-0.12,-0.0018968269746565177,0.0015574453178893318
2.76,-0.11199999999999999,-0.0025357049672735336,0.0011170293749693109
2.76,-0.10399999999999998,-0.00305948928031975,0.0006859368317917778
2.76,-0.09599999999999997,-0.003470998936672122,0.00011817293142253699
2.76,-0.088,-0.0037773350912293337,-0.000411008206082899
2.76,-0.07999999999999999,-0.003975114878738792,-0.0009880956771636446
2.76,-0.07199999999999998,-0.004144171338476997,-0.001587059843309565
2.76,-0.064,-0.004205328305138055,-0.0021449669552011043
2.76,-0.055999999999999994,-0.004266575602896209,-0.002651523860286919
2.76,-0.04799999999999999,-0.004249781340954276,-0.0033120029825736684
2.76,-0.03999999999999998,-0.004225468099622022,-0.003944668409889056
2.76,-0.03199999999999997,-0.004120226411227628,-0.004693999046050426
2.76,-0.023999999999999994,-0.004011714436586268,-0.0052843476251743056
2.76,-0.015999999999999986,-0.003935294027103282,-0.00587526378929876
2.76,-0.00799999999999998,-0.004153047590668697,-0.0062100282356234845
2.76,0.,-0.005084621998368947,-0.006398128514190894
2.76,0.008000000000000007,-0.0054973945728134105,-0.0052285932286611925
2.76,0.016000000000000014,-0.005384120057920786,-0.004287919297794101
2.76,0.02400000000000002,-0.0049589482319910795,-0.0036006455241848713
2.76,0.03200000000000003,-0.00455835938488503,-0.0030495187042926244
2.76,0.040000000000000036,-0.0042300800627452905,-0.0024795138699278923
2.76,0.04800000000000004,-0.003929376090071221,-0.0019851390662562166
2.76,0.055999999999999994,-0.0037221042309352826,-0.0015237390132347693
2.76,0.064,-0.003729521777225438,-0.0011555262602386883
2.76,0.07200000000000001,-0.003675350795507329,-0.0007345239348473571
2.76,0.08000000000000002,-0.0037647461764261274,-0.00025243705568884497
2.76,0.08800000000000002,-0.0037137596058084543,0.00034163182501844734
2.76,0.09600000000000003,-0.0035267477165248865,0.0010110113668928252
2.76,0.10400000000000004,-0.003110037209120928,0.0016161660087637372
2.76,0.11199999999999999,-0.0025194930445600074,0.0020645310316906706
2.76,0.12,-0.0017532314975288908,0.002260116077588185
2.76,0.128,-0.0009524898534895906,0.0022774868887875904
2.76,0.136,-0.00021803605112875055,0.002078394649821872
2.76,0.14400000000000002,0.00030706540017152274,0.0017880145961701496
2.76,0.15200000000000002,0.0006825114733244874,0.0014114775937578458
2.76,0.16000000000000003,0.0008383089180037519,0.0010727715129026213
2.76,0.16800000000000004,0.0009604477012939882,0.0007811428890280535
2.76,0.17600000000000005,0.0009815874447056156,0.0006486752053195036
2.76,0.184,0.0010258196363584248,0.0005409234360438354
2.76,0.192,0.0011032834430813499,0.00042997922778032155
2.76,0.2,0.0012962500883824124,0.0003016685274744245
2.76,0.20800000000000002,0.0014771445377303174,0.0001202369974404173
2.76,0.21600000000000003,0.0016741056568930098,-0.00010379129038038124
2.76,0.22400000000000003,0.0017085581531276937,-0.00032711222154007704
2.76,0.23200000000000004,0.0015252053742548025,-0.0005051745465126566
2.76,0.24,0.0011165805516199715,-0.0005845336437229595
2.8,-0.24,0.00017583278978656257,-0.000592954798118604
2.8,-0.23199999999999998,0.00010115379262406972,-0.00022147989171427437
2.8,-0.22399999999999998,-0.00012537844568724803,0.00005094375571205747
2.8,-0.216,-0.0003223348266944581,0.000265261997091279
2.8,-0.208,-0.0005037927614900983,0.00041381407326742883
2.8,-0.19999999999999998,-0.0006075771535321458,0.0004971421977762251
2.8,-0.192,-0.0006517155159648818,0.0006141395894840423
2.8,-0.184,-0.0007324936783187098,0.0008953172508240454
2.8,-0.176,-0.000836840920185841,0.001100116833432938
2.8,-0.16799999999999998,-0.0009784268257838613,0.0013624553610986738
2.8,-0.15999999999999998,-0.0012813135997801802,0.0015699087474813167
2.8,-0.152,-0.001607544599597925,0.0017315990234183975
2.8,-0.144,-0.0019792568151047376,0.0016173217305043086
2.8,-0.13599999999999998,-0.00232289713797272,0.0013767123645838826
2.8,-0.128,-0.002742186070393439,0.0008975536033798698
2.8,-0.12,-0.002959958296933078,0.00021269059339104122
2.8,-0.11199999999999999,-0.003036266562664705,-0.000556532373671342
2.8,-0.10399999999999998,-0.002922345694347943,-0.001345319821576282
2.8,-0.09599999999999997,-0.0027699836551358004,-0.002042262833692204
2.8,-0.088,-0.002617336118619882,-0.0027040531182408022
2.8,-0.07999999999999999,-0.002467010911108121,-0.0033121135806118535
2.8,-0.07199999999999998,-0.002340488559855792,-0.004023821355525635
2.8,-0.064,-0.0020918865129103898,-0.004641444232348764
2.8,-0.055999999999999994,-0.0018008533000154474,-0.005222064408969261
2.8,-0.04799999999999999,-0.0014225349533367653,-0.00575849571212267
2.8,-0.03999999999999998,-0.0008962709408907387,-0.006157017333791974
2.8,-0.03199999999999997,-0.00023873421869963625,-0.006494363520416907
2.8,-0.023999999999999994,0.0003830464086420281,-0.006751252261686453
2.8,-0.015999999999999986,0.0009629535894610218,-0.006911944304936501
2.8,-0.00799999999999998,0.0012997808134033347,-0.007263348143246926
2.8,0.,0.0010105241501505043,-0.008139652420193542
2.8,0.008000000000000007,-0.00010984845841736824,-0.007788125353779517
2.8,0.016000000000000014,-0.0008609419611587864,-0.007092084190279757
2.8,0.02400000000000002,-0.0011294505682435479,-0.0063014405395508035
2.8,0.03200000000000003,-0.0012474672594679345,-0.005653240240265362
2.8,0.040000000000000036,-0.0015136167262973837,-0.004986685171681965
2.8,0.04800000000000004,-0.0016665202144388854,-0.004411645024394707
2.8,0.055999999999999994,-0.0018532382185787793,-0.003831957237509176
2.8,0.064,-0.0020411124299474868,-0.0034644221204140047
2.8,0.07200000000000001,-0.0023621842963567055,-0.003122870788176446
2.8,0.08000000000000002,-0.0027212792558559814,-0.00288280272660963
2.8,0.08800000000000002,-0.0030676422043653703,-0.0024806972269094773
2.8,0.09600000000000003,-0.0033625102656794277,-0.001901797712192458
2.8,0.10400000000000004,-0.0034642878662133254,-0.0011255900379832453
2.8,0.11199999999999999,-0.0034146842894275517,-0.0003759716823600617
2.8,0.12,-0.0030634406845417195,0.00036560471098518496
2.8,0.128,-0.002571415998185282,0.0009363464061856543
2.8,0.136,-0.001958325193546057,0.0013408914931204528
2.8,0.14400000000000002,-0.0013279895243710964,0.0014549064731661033
2.8,0.15200000000000002,-0.0008271722213682587,0.0013656666525168947
2.8,0.16000000000000003,-0.0005263082084352726,0.0011248181761216581
2.8,0.16800000000000004,-0.0002825300290856637,0.0008274256636634218
2.8,0.17600000000000005,-0.00019653041321761333,0.0005821628115583424
2.8,0.184,-0.00008557845754796241,0.0004208021253032256
2.8,0.192,0.000035019434012760286,0.00032836490490066985
2.8,0.2,0.00017022034586062322,0.00032685394037565126
2.8,0.20800000000000002,0.0003700549625609124,0.0003300221915690545
2.8,0.21600000000000003,0.0006299452612136791,0.00035437865760148366
2.8,0.22400000000000003,0.0009271709533560415,0.00034833788634291437
2.8,0.23200000000000004,0.0010844301721799857,0.00022810038856978362
2.8,0.24,0.0010399858212051002,0.00005868033139266827
2.84,-0.24,0.0000376772833527522,-0.0006440238256028703
2.84,-0.23199999999999998,-0.00009086927565581183,-0.0006073529052460258
2.84,-0.22399999999999998,-0.0003416094445312529,-0.0004889623912767207
2.84,-0.216,-0.0004021361564201605,-0.0004643850330314492
2.84,-0.208,-0.0004062578887311192,-0.0003937483637105474
2.84,-0.19999999999999998,-0.000452795153503384,-0.0002897885551705707
2.84,-0.192,-0.0005472762061215939,-0.000059803339113753595
2.84,-0.184,-0.0007023602735308689,0.00025341876127398893
2.84,-0.176,-0.0010048376849717171,0.0006046848678118875
2.84,-0.16799999999999998,-0.0013298267621700364,0.0009353175603592385
2.84,-0.15999999999999998,-0.0017827170592192348,0.0011286127282503608
2.84,-0.152,-0.002137431039611064,0.0010588615394881273
2.84,-0.144,-0.002342861569542963,0.0007198642841249196
2.84,-0.13599999999999998,-0.0025463806173187825,0.00015460885046858136
2.84,-0.128,-0.002430247428533124,-0.0005046466131939656
2.84,-0.12,-0.0021684423872814864,-0.001333851160602625
2.84,-0.11199999999999999,-0.0016980670999453794,-0.0021405041898074125
2.84,-0.10399999999999998,-0.001035866672364907,-0.0027073049147045953
2.84,-0.09599999999999997,-0.0004634719393075214,-0.0031809629774605247
2.84,-0.088,0.00010584256051633267,-0.003462772794233452
2.84,-0.07999999999999999,0.0005870719060295549,-0.0037043078798543226
2.84,-0.07199999999999998,0.0011088184339048753,-0.0039006937887422974
2.84,-0.064,0.0016755594214406323,-0.004046448709031356
2.84,-0.055999999999999994,0.0023365403634548654,-0.0040951205679498875
2.84,-0.04799999999999999,0.0032015032936374933,-0.0040076072468779025
2.84,-0.03999999999999998,0.004109141873959129,-0.0038618876609859665
2.84,-0.03199999999999997,0.00499989680929184,-0.0035207388725285033
2.84,-0.023999999999999994,0.005676447728517171,-0.003059189932238965
2.84,-0.015999999999999986,0.006161706767551944,-0.0026781872464606686
2.84,-0.00799999999999998,0.00649666526549303,-0.0027212272785889055
2.84,0.,0.006892941399942753,-0.003686402685689024
2.84,0.008000000000000007,0.00585129102284478,-0.004816291301154457
2.84,0.016000000000000014,0.00482636436596777,-0.005238339616263586
2.84,0.02400000000000002,0.003963673960560116,-0.005101611953027952
2.84,0.03200000000000003,0.0033421707023808694,-0.004962103851416953
2.84,0.040000000000000036,0.0027056411039128245,-0.004828579265096245
2.84,0.04800000000000004,0.0020419594484345637,-0.004574033774235692
2.84,0.055999999999999994,0.0013739283995656323,-0.004311888274638737
2.84,0.064,0.0008251969605902916,-0.004158393998484577
2.84,0.07200000000000001,0.00035683817921810666,-0.004124763525676631
2.84,0.08000000000000002,-0.00003747446825942131,-0.004199332793936279
2.84,0.08800000000000002,-0.0004438631577481701,-0.004209553806437664
2.84,0.09600000000000003,-0.001007142366439009,-0.004111204948263177
2.84,0.10400000000000004,-0.0016098469913948972,-0.003782903396109501
2.84,0.11199999999999999,-0.002209072862973473,-0.0032413328565536405
2.84,0.12,-0.0026892665058635577,-0.0024270047199048484
2.84,0.128,-0.00284293303631725,-0.001556508994710914
2.84,0.136,-0.0028902194378318895,-0.0005620910051572771
2.84,0.14400000000000002,-0.002620324552122213,0.0002625988271975433
2.84,0.15200000000000002,-0.0021362882695990792,0.0008933850536433725
2.84,0.16000000000000003,-0.0016618023237892825,0.0012187159064968916
2.84,0.16800000000000004,-0.0012037814734208619,0.0013087257733569314
2.84,0.17600000000000005,-0.0008107057448498164,0.0012469709182124115
2.84,0.184,-0.0005506653768295387,0.0011414100633695072
2.84,0.192,-0.0003260264608923211,0.001097686181564671
2.84,0.2,-0.00025164412754329556,0.001069617046177263
2.84,0.20800000000000002,-0.00017090033554577333,0.001133357288859229
2.84,0.21600000000000003,-0.00008064846261083995,0.0012485580367281722
2.84,0.22400000000000003,-0.00007494379004402544,0.0013344071374336384
2.84,0.23200000000000004,-0.0000614288428838142,0.0012083395662072628
2.84,0.24,-0.00011034205317488144,0.0009062250857403759
2.88,-0.24,0.0005553760425156092,-0.0007380164639082926
2.88,-0.23199999999999998,0.00031876640462755407,-0.0008698431887557795
2.88,-0.22399999999999998,0.0001756270910438198,-0.0008999185517075898
2.88,-0.216,6.768631596972755e-6,-0.0008528491408228683
2.88,-0.208,-0.00014100727673965651,-0.0007839099827068577
2.88,-0.19999999999999998,-0.00027217975276222706,-0.0006817196728144883
2.88,-0.192,-0.00045848811235579844,-0.0006379310392420303
2.88,-0.184,-0.0006256696510693631,-0.0006578339088339409
2.88,-0.176,-0.0008476764077335611,-0.0006839600483741177
2.88,-0.16799999999999998,-0.0009927809144023598,-0.0007522171766839777
2.88,-0.15999999999999998,-0.0010235264007574796,-0.0009779146521821007
2.88,-0.152,-0.0009005626474153784,-0.001300037514143421
2.88,-0.144,-0.0005791979087412214,-0.0016067748637907538
2.88,-0.13599999999999998,-0.00014841504032870437,-0.0018350179279517213
2.88,-0.128,0.00041463759285263806,-0.001958836563931093
2.88,-0.12,0.000964609816316053,-0.001896446026431206
2.88,-0.11199999999999999,0.0015512733903164547,-0.0017441847841889039
2.88,-0.10399999999999998,0.0021002128900956723,-0.0015389813691776728
2.88,-0.09599999999999997,0.002490509837490846,-0.0012931695798545984
2.88,-0.088,0.0027669922364881665,-0.0010876663602935478
2.88,-0.07999999999999999,0.0029432861379622556,-0.0009480008998831318
2.88,-0.07199999999999998,0.0033065689343111477,-0.0007434623440689119
2.88,-0.064,0.0035948894831630395,-0.0005587934926641259
2.88,-0.055999999999999994,0.004004587441241342,-0.00026369537927716083
2.88,-0.04799999999999999,0.004400598373152644,0.00019462263025225366
2.88,-0.03999999999999998,0.0047817659928531,0.0008015436981185758
2.88,-0.03199999999999997,0.004901517170189531,0.001519864300797019
2.88,-0.023999999999999994,0.0048825887862621285,0.0022085774655119773
2.88,-0.015999999999999986,0.0047191946774503965,0.00279325099631663
2.88,-0.00799999999999998,0.004789022592509251,0.003174819719044841
2.88,0.,0.005530012793974894,0.003193736760986101
2.88,0.008000000000000007,0.00596939167776673,0.0021719383082880843
2.88,0.016000000000000014,0.005852753807382282,0.001230659911499598
2.88,0.02400000000000002,0.005414607118178628,0.0006597244714798293
2.88,0.03200000000000003,0.005174814226160441,0.00028470176382929923
2.88,0.040000000000000036,0.004865469912072781,-0.00028551511398608
2.88,0.04800000000000004,0.0043512996999717,-0.0007957875105366984
2.88,0.055999999999999994,0.003695320100458006,-0.0013473018399939312
2.88,0.064,0.003158581587154178,-0.0018084287322951366
2.88,0.07200000000000001,0.0026991074939006826,-0.002258444768412365
2.88,0.08000000000000002,0.002497342191347982,-0.002678357560038102
2.88,0.08800000000000002,0.0022275747570807743,-0.0030653180413321764
2.88,0.09600000000000003,0.0019821832189775507,-0.0034569318327678663
2.88,0.10400000000000004,0.0014842564525173916,-0.003770541532560076
2.88,0.11199999999999999,0.000833954945099849,-0.003886421189429101
2.88,0.12,-0.00001160690220347623,-0.003800952278143102
2.88,0.128,-0.0008551036401234623,-0.0034521614801088897
2.88,0.136,-0.0015284952722997335,-0.002857071483207476
2.88,0.14400000000000002,-0.0019269951209901302,-0.002137885018559285
2.88,0.15200000000000002,-0.002109667691823208,-0.0014053180581197052
2.88,0.16000000000000003,-0.002079811763472995,-0.0008835566267191657
2.88,0.16800000000000004,-0.0019228326205895474,-0.00040765198159304174
2.88,0.17600000000000005,-0.0016739616887577714,-0.00013944863631900356
2.88,0.184,-0.0013401219325067683,-6.958851509052771e-6
2.88,0.192,-0.0010667450835930932,0.00004986676979677708
2.88,0.2,-0.0007879123969378025,0.00011265989627070774
2.88,0.20800000000000002,-0.0006533790453366272,0.00032659564124310923
2.88,0.21600000000000003,-0.000593774889556436,0.0005146069370045863
2.88,0.22400000000000003,-0.0005039184020262114,0.0006734155768582648
2.88,0.23200000000000004,-0.00042492266493845846,0.0007201592597798062
2.88,0.24,-0.0002656622868776431,0.0006570240914395307
2.92,-0.24,0.00010171461904366563,-0.00013734013793790208
2.92,-0.23199999999999998,0.0003025727705607633,-0.00038024905769664134
2.92,-0.22399999999999998,0.0004060040047346227,-0.0004748126699872787
2.92,-0.216,0.0004402097088727681,-0.0005743987674692146
2.92,-0.208,0.0003874269378584763,-0.0006011262455612834
2.92,-0.19999999999999998,0.00029523992913266944,-0.000719258934085449
2.92,-0.192,0.00018667801462893342,-0.0008679312456953026
2.92,-0.184,0.000049742071563458995,-0.0011556399743936584
2.92,-0.176,-0.0000941729290777097,-0.0013651656996602737
2.92,-0.16799999999999998,-0.00011035055219188952,-0.0015904162767121522
2.92,-0.15999999999999998,0.00002148574496331441,-0.0017954314457431593
2.92,-0.152,0.0002504167660306278,-0.0017875145157986163
2.92,-0.144,0.0006541711328401701,-0.0018345028349551844
2.92,-0.13599999999999998,0.001129462116368277,-0.0015652312173570053
2.92,-0.128,0.001621025938933628,-0.0011430082308121626
2.92,-0.12,0.0019952096485484484,-0.0006284036976651039
2.92,-0.11199999999999999,0.0021861154321511558,-0.00006219579817452301
2.92,-0.10399999999999998,0.0021525113577359335,0.0003705902416656546
2.92,-0.09599999999999997,0.00215292142096364,0.0007122513162893432
2.92,-0.088,0.002087040566243231,0.0010306161479693274
2.92,-0.07999999999999999,0.0020556503972417647,0.0013299872438184417
2.92,-0.07199999999999998,0.0019300584945026002,0.0017096693247228704
2.92,-0.064,0.0017627810586820336,0.0021219040739750344
2.92,-0.055999999999999994,0.0015005665485376182,0.002528104436808317
2.92,-0.04799999999999999,0.0011606157527203457,0.0029076091468141635
2.92,-0.03999999999999998,0.0007419280182449493,0.0031517004042648346
2.92,-0.03199999999999997,0.0003118394773786428,0.003377173331641155
2.92,-0.023999999999999994,-0.0001068433946050496,0.0035188683307463024
2.92,-0.015999999999999986,-0.0004906154643273391,0.003533270195592586
2.92,-0.00799999999999998,-0.000550716541193365,0.003586474050004547
2.92,0.,-0.00017812660395253875,0.004035280453334605
2.92,0.008000000000000007,0.0007857007138750161,0.004047046775157941
2.92,0.016000000000000014,0.0013341414882794553,0.0037627498245500564
2.92,0.02400000000000002,0.0014852406675389832,0.0033829828073888217
2.92,0.03200000000000003,0.0016868690153593496,0.003233646211495713
2.92,0.040000000000000036,0.001998082863794625,0.003003017460723509
2.92,0.04800000000000004,0.002195734882893023,0.0025756542309958385
2.92,0.055999999999999994,0.00226478421328184,0.001995942172426185
2.92,0.064,0.002219981760847576,0.0014025091056760009
2.92,0.07200000000000001,0.002095697206597463,0.0008972908683139424
2.92,0.08000000000000002,0.002145453696239823,0.0004794362253635837
2.92,0.08800000000000002,0.0022609007430415724,-0.000011501956966779854
2.92,0.09600000000000003,0.0024544727588017663,-0.0004876673854176075
2.92,0.10400000000000004,0.0024261817918146264,-0.001133911107392095
2.92,0.11199999999999999,0.0022627361382119024,-0.0017553521177330453
2.92,0.12,0.0017961245226353884,-0.002329959722653548
2.92,0.128,0.0012709662879934547,-0.002824125007570334
2.92,0.136,0.00045454481843990757,-0.003036375874645534
2.92,0.14400000000000002,-0.0003184601960218557,-0.002991838814366463
2.92,0.15200000000000002,-0.0010164885386810395,-0.002664159580586359
2.92,0.16000000000000003,-0.0014436644826526922,-0.0022268733672185168
2.92,0.16800000000000004,-0.0016949898771448277,-0.0016246835902650589
2.92,0.17600000000000005,-0.0016466257917942214,-0.0011752244474133669
2.92,0.184,-0.0014999312356848884,-0.0007713588728450613
2.92,0.192,-0.0012857602088505874,-0.0006040432283673862
2.92,0.2,-0.0010930014155728048,-0.0004582053373279766
2.92,0.20800000000000002,-0.001033454573046144,-0.0003563904570131083
2.92,0.21600000000000003,-0.0009758351493819824,-0.0002613626104297323
2.92,0.22400000000000003,-0.0009881938113114057,-0.00028528598596117206
2.92,0.23200000000000004,-0.0009801461418580627,-0.00024503027711030777
2.92,0.24,-0.0008428498348164055,-0.0002582996140743496
2.96,-0.24,0.00019628571302567025,0.00046567865057140444
2.96,-0.23199999999999998,0.0003384474809009396,0.0003392205897757507
2.96,-0.22399999999999998,0.0005412381969008103,0.00022845998471408447
2.96,-0.216,0.0006235641929808766,5.8889469439062086e-6
2.96,-0.208,0.0006281448373438001,-0.00022615301628395516
2.96,-0.19999999999999998,0.0006931408699009288,-0.0005024296463476092
2.96,-0.192,0.0007720007948335888,-0.0007775712772320663
2.96,-0.184,0.0008752413267444981,-0.0010105580102391602
2.96,-0.176,0.0010151109050580778,-0.0011864288833858395
2.96,-0.16799999999999998,0.0012082886075437292,-0.0011911320652975622
